school,gender,age,geread,gevocab
1617,2,103,0.9,2
1617,1,109,5,5.8
1617,2,102,2.9,3
1617,2,109,1,1.4
1617,1,104,2.4,2.4
1617,1,106,5.4,7.5
1617,1,110,2.9,3.6
1617,1,104,5,4.3
1617,2,116,1.2,1.6
1617,2,112,4.5,3.3
1617,2,102,3.7,3.8
1617,1,104,7.2,7.3
1617,2,102,2.6,3.8
1617,2,108,2.7,4.2
1617,2,107,3.1,4.6
1617,2,104,1.1,2.2
1617,2,112,2.4,2.8
1617,2,104,6.3,2.2
1617,1,112,2.2,2.7
1617,1,112,5,3.7
1617,1,105,3.8,3.4
1617,2,107,1.2,0.7
1617,2,111,3.8,8.9
1617,2,102,2.3,2.9
1617,1,107,3.5,3.4
1617,1,107,3.3,3.3
1617,1,111,1.9,2.2
1617,2,112,4.9,3.8
1617,2,110,4.2,5.7
1617,1,106,6.4,4.4
1617,1,113,4,2.7
1617,2,111,3.9,3.2
1617,2,111,4.5,4.3
1617,2,109,2.6,2.6
1617,1,119,2.8,2.5
1617,2,109,2.8,2.8
1617,1,110,1.8,2.3
1617,1,107,2.4,6.2
1617,2,102,3.2,4.1
1617,1,106,2.4,2.2
1617,1,110,3.7,2.2
1617,2,101,2.2,3
1617,1,106,4.3,2.2
1617,2,102,3,2.9
1617,1,110,4.1,2.9
1617,1,103,3.2,2.8
1617,2,110,2.2,1.8
1617,1,110,2.5,1.9
1617,1,109,4.6,3.2
1617,1,105,6.4,3.8
1617,2,112,3.6,3.2
1617,2,111,3,2.4
1617,2,109,4.5,2.9
1617,2,112,2.1,2.1
1617,2,104,4.5,3.8
1617,2,108,2.8,3.1
1617,2,104,4.8,3.8
1617,1,107,5,3.8
1617,1,105,2.8,2.4
1617,2,105,2.3,1.8
1617,2,113,3.7,2.7
1617,1,111,3.3,2.2
1617,1,109,6.4,2.2
1617,1,104,3.6,2.7
1617,2,100,6.4,3.9
1617,2,104,4.1,11.2
1617,2,102,3.7,5
1617,2,102,4,2.8
1617,2,111,4.4,4
1617,1,102,3.5,3.3
1617,1,105,3.3,2.9
1617,2,103,2.1,2.1
1617,2,109,4.5,8.4
1617,1,110,8.2,4.7
1617,1,104,4.6,5.1
1617,1,101,1.8,1.5
1617,1,108,3.8,4.6
1617,2,111,4.5,3.6
1617,1,110,3.1,3.7
1673,2,109,3.1,2.5
1673,1,106,7,3.5
1673,2,106,2.5,3.1
1673,2,113,1.5,2.2
1673,2,105,2,2.4
1673,1,108,12,3.9
1673,2,111,4.9,6.2
1673,1,113,2.6,2.7
1673,1,111,3,2.3
1673,2,102,2.6,2
1673,2,116,1.2,0.4
1673,1,101,3.9,3.8
1673,2,117,0.4,0.9
1673,1,101,3.6,1.8
1673,2,121,3.9,2.9
1673,2,107,1.1,1.4
1673,1,101,2.7,1.8
1673,2,113,1.9,1.5
1673,2,106,2.9,3
1673,2,104,4.4,3.3
1673,1,109,6.3,3.7
1673,2,103,2.1,2.6
1673,2,111,12,3.1
1673,2,109,2.2,2.2
1673,2,107,4.3,6.8
1673,1,120,1.9,1.6
1673,1,105,3.7,4.1
1673,1,105,3.2,6.7
1673,1,109,1.8,2.1
1673,2,120,1.4,1.9
1673,2,111,2.7,2.9
1673,2,121,2.1,2.2
1673,2,113,1.8,1.6
1673,1,102,2.5,2.8
1673,2,108,2.5,1.7
1673,1,102,1.8,2
1673,1,106,3.5,2.5
1673,2,114,2.5,2.4
1673,2,105,5.2,11.2
1673,2,107,3.4,4.1
1673,1,115,3.5,2.8
1673,1,109,4.9,5.5
1673,2,110,1,1.6
1673,2,110,4.9,4.2
1673,2,105,3.1,3.8
1673,1,108,2.7,2.5
1673,1,105,2.9,3
1673,1,106,3.4,3.6
1673,1,113,2.7,2.5
1673,2,109,2.8,3.9
1673,1,102,2.1,1.9
1673,2,113,1.4,2.5
1673,1,98,2.9,4.1
1673,2,109,2.7,2.3
1673,1,104,6.4,6.2
1673,2,109,4.2,2.4
1673,2,114,1.2,1.1
1673,1,117,3.6,2.7
1673,2,106,1.7,1.8
1673,1,109,3.1,3.4
1673,2,111,4.4,2.2
1673,2,116,3.1,2.1
1673,2,112,2.5,6.2
1673,2,109,3.1,4.2
1673,2,113,3.1,2.6
1679,2,112,3.7,3.8
1679,1,104,8.3,3
1679,2,101,8.3,6.3
1679,1,101,4.2,2.9
1679,1,99,4.1,3
1679,1,101,3,6.4
1679,2,112,4.1,4.7
1679,1,102,4.2,5.4
1679,1,109,1.4,2.8
1679,2,112,4.3,9.2
1679,1,119,2.8,1.8
1679,2,108,4.3,3.1
1679,2,102,5.8,4.7
1679,1,110,2.5,3
1679,1,111,12,11.2
1679,2,111,2.5,2.7
1679,2,112,3.9,2.4
1679,2,103,3.9,5.2
1679,1,106,3.1,1.6
1679,2,109,4.3,7.5
1679,2,102,7.2,3.6
1679,1,109,3.3,2.4
1679,2,110,5.4,8.4
1679,2,109,2,2.2
1679,1,99,4.7,6.2
1679,2,109,12,5.5
1679,1,108,4.3,3.2
1679,1,108,5,7.5
1679,1,102,1.7,1.4
1679,2,101,2.9,3.1
1679,2,106,3,4.7
1679,2,113,6.4,6.2
1679,1,110,2.8,2.8
1679,2,105,2.9,2.7
1679,1,97,6.4,8.4
1679,1,101,3.1,6.3
1679,2,102,2,2.5
1679,2,107,1.8,1.7
1679,1,107,12,11.2
1679,2,110,5.8,11
1679,2,101,4.9,5
1679,1,110,4.4,3.4
1679,1,110,8.2,6.8
1679,2,103,4.7,6.2
1679,2,101,7.8,4.6
1679,1,109,3,4.5
1679,2,111,2.2,2.3
1679,1,102,4.7,4
1679,1,102,4.1,1.8
1679,2,109,3.7,2.8
1679,1,102,4.7,3.9
1679,1,103,4.8,4.4
1679,1,101,3.6,6.2
1679,2,108,5,11
1679,2,103,2.9,3.2
1679,2,102,4.4,5
1679,1,112,2.8,9.2
1765,2,105,2.9,2.6
1765,1,104,2.9,2.8
1765,2,106,2,2.6
1765,2,103,2.9,2.1
1765,2,101,2.4,1.7
1765,2,101,4.2,6.3
1765,2,107,4.7,6.3
1765,1,105,2.2,1.5
1765,2,111,1.5,1.8
1765,1,107,3.7,3.5
1765,1,121,3.1,3.1
1765,2,104,2.8,3.1
1765,1,108,3.3,3.4
1765,1,111,2.9,3.2
1765,1,106,2,3.2
1765,2,102,2.7,2.4
1765,1,102,2.8,2.9
1765,2,117,2.7,2.2
1765,2,102,2.5,1.5
1765,2,107,6.4,3.2
1765,2,109,2.6,4.6
1765,1,102,4.7,4.7
1765,2,101,3.1,4.4
1765,2,111,1.5,2.1
1765,1,106,2.7,2.8
1765,2,113,1.6,1.9
1765,1,104,3.4,4.2
1765,2,102,2.7,2.8
1765,1,108,3.4,3.4
1765,2,108,3.5,2.1
1765,2,108,3.5,3.7
1765,1,106,3.7,3.2
1765,1,105,3.3,4.2
1765,1,102,6.4,5.5
1765,2,111,4.8,3.4
1765,1,106,4.1,3.7
1765,1,106,3.3,3.1
1765,1,103,3.3,2.5
1765,1,108,2.5,2.1
1765,2,105,2.7,3.1
1765,2,107,2.1,2.2
1765,2,103,2.6,1.9
1765,1,103,2.5,2.6
1765,1,105,3.3,3.9
1765,2,112,6.4,6.2
1765,1,112,0,2.2
1765,2,106,2.8,2.3
1765,2,111,2.7,2.3
1765,1,109,4.3,6.4
1765,1,106,1.9,3.2
1765,2,105,3.9,4
1765,2,106,3.2,4.6
1765,2,108,2.6,2.4
1765,1,111,3.9,4.7
1765,1,109,3,3.5
1765,1,113,2.6,2.1
1765,1,103,4.1,2.8
1773,1,110,2.8,2.6
1773,1,110,12,9.2
1773,1,106,3.7,3.6
1773,2,104,4.1,5.5
1773,1,101,0.5,0.7
1773,2,108,3.4,6.7
1773,1,111,5.8,2.8
1773,2,112,2.4,1.9
1773,1,108,2.5,2.9
1773,1,108,5.8,6.2
1773,1,107,2.8,3.6
1773,1,108,5.2,3
1773,1,105,6.4,4.3
1773,2,105,1.9,3.1
1773,2,112,8.2,4.2
1773,2,101,3.5,2.9
1773,1,105,2.3,3.5
1773,1,102,4.5,3
1773,1,102,7.3,3.7
1773,2,110,0.1,1.3
1773,2,111,2.7,2.1
1773,1,112,2.2,4.4
1773,2,110,2.8,5
1773,1,107,4.7,4.6
1773,2,116,1.7,1.5
1773,1,111,0.4,1.9
1773,1,101,12,3.1
1773,1,107,7.8,5.5
1773,1,102,4.3,3.9
1773,2,102,2.7,2.2
1773,2,120,1.8,2.3
1773,2,112,4.4,2.5
1773,1,102,4.9,3.1
1773,2,109,2.4,2.3
1773,1,105,4.3,6.8
1773,1,107,6.4,3.2
1773,1,100,2.1,3.7
1773,1,101,2.4,2.7
1773,1,103,2.2,1.9
1773,1,106,6.4,6.4
1773,1,110,0,1.4
1773,2,102,2.8,2.4
1773,1,109,7.8,4.4
1773,1,107,10.6,7.5
1773,2,102,2.7,3.1
1773,2,109,1.5,2.4
1773,1,102,3.7,3.6
1773,1,100,2.8,2
1773,1,126,3,3.2
1773,1,102,2.5,2.7
1773,1,102,2,2.7
1773,1,106,4.8,6.2
1773,2,107,1.9,3
1773,2,106,4.8,3.5
1773,1,101,4.5,4.3
1773,2,110,7.8,11.2
1773,1,103,3.5,3.5
1773,2,108,1.5,2.6
1773,2,112,1.7,2.1
1773,1,106,2.4,1.7
1773,1,103,3.7,2.9
1773,2,108,1.5,1.6
1773,1,108,2.7,3.1
1777,1,103,1.8,1.5
1777,1,101,4.2,4.9
1777,2,106,5.8,11.2
1777,1,105,3.7,7.2
1777,2,105,2,1.8
1777,1,106,4.4,2.2
1777,2,104,3.3,3.3
1777,2,116,3.1,2.6
1777,2,110,2.8,2
1777,1,111,2,1.9
1777,1,103,1.3,2.5
1777,1,112,4.6,3.3
1777,1,103,2.6,3
1777,2,102,2.6,1.6
1777,2,106,1.2,1
1777,2,104,4.3,4.9
1777,1,103,3.1,3.3
1777,2,106,1.5,1.7
1777,2,109,1.2,1.1
1777,2,105,4.5,6.2
1777,1,111,2.6,1.4
1777,1,110,2.9,4
1777,1,106,8.7,2.9
1777,1,103,1.9,2.2
1777,2,117,3.2,3.1
1777,2,103,2.6,3.4
1777,2,109,7.8,5.5
1777,2,101,1.7,1.8
1777,1,112,3.1,2.4
1777,1,113,4.7,2
1777,2,110,7.8,4.3
1777,2,110,8.3,3.7
1777,2,107,4.9,3.8
1777,1,107,2.4,3.9
1777,2,123,2.8,3.1
1777,2,106,3.5,3.3
1777,2,104,1.9,2.5
1777,2,109,4.1,11.2
1777,1,108,2,2
1777,1,108,1.6,1.5
1777,2,123,1.2,1.7
1777,1,103,2.2,2.5
1777,2,110,1.9,2.3
1777,1,102,3.1,3.2
1777,2,110,0,2.2
1777,1,115,2.2,2.3
1777,1,97,2.2,1.5
1777,1,110,2.6,2.5
1777,1,102,2.5,2.6
1777,2,119,2.5,1.1
1777,2,103,2.9,3.2
1777,1,108,2,1.9
1777,2,102,4.5,6.7
1777,2,110,3.9,3.6
1777,1,103,2.5,1.9
1777,2,103,4.3,4.3
1777,1,111,1.6,0.9
1777,1,110,1.8,0.9
1777,1,100,1.8,2.3
1777,1,111,4.5,2.6
1777,2,103,1.9,1.6
1777,1,103,0,0.7
1777,2,105,3.6,4
1777,2,111,4.2,5.2
1777,1,97,2.7,4.6
1777,1,106,2.8,7.2
1777,2,118,9.2,5
1777,1,108,2.4,1.5
1777,2,97,2.3,2.7
1777,1,117,2.7,1.7
1777,2,103,2.1,1.4
1777,1,109,2.5,2.1
1777,2,101,2,1.6
1777,2,119,3.5,1.9
1817,1,102,3.9,3.3
1817,1,110,3,2.9
1817,1,107,3.1,3.3
1817,1,107,4.5,2.6
1817,1,101,4.7,3.2
1817,1,102,2.3,2.4
1817,2,114,4.5,3.5
1817,2,102,2.1,2.2
1817,2,102,4.5,4.2
1817,2,104,4,3.9
1817,1,102,4.3,3
1817,2,105,1.2,1.4
1817,1,106,4.9,3.7
1817,2,108,3,3.3
1817,2,103,4.4,6.2
1817,2,106,0.8,1
1817,2,106,0,1.9
1817,2,111,2.3,2.8
1817,1,107,2.8,2.4
1817,2,103,1.7,1.8
1817,1,101,3.5,2.6
1817,1,115,2.8,3.2
1817,1,102,2,3.1
1817,1,102,4.4,3.6
1817,1,114,3.7,6.8
1817,1,109,1.9,2.8
1817,2,109,1.5,1.9
1817,2,108,4.7,4
1817,2,99,6.4,8.9
1817,1,101,2.5,1.5
1817,2,101,1.6,1.5
1817,2,104,2.9,4.2
1817,2,111,1.5,0.7
1817,1,101,2.8,2
1817,1,113,1.8,2.6
1817,2,104,3.5,5.8
1817,2,109,5.8,2.6
1817,1,109,4,7.5
1817,1,108,6.4,4.9
1817,1,108,3.5,2.9
1817,1,107,1.6,3
1817,1,109,2.5,2.2
1817,1,114,4.2,8.4
1817,2,109,2.4,1.7
1817,2,109,6.7,3.5
1817,2,96,3.3,4.2
1817,2,101,8.3,6.2
1817,1,112,2.3,1.7
1817,2,109,3.9,4
1817,2,108,2.4,2
1817,2,113,10.6,6.2
1817,2,112,4.5,3.2
1817,1,110,6.4,7.2
1817,1,99,10.6,11.2
1817,2,108,1.7,2.7
1817,2,109,3.9,11
1817,1,111,2.4,2.1
1817,1,110,2.3,2.5
1817,1,101,6.4,3.4
1817,1,107,2.7,3
1817,1,101,3.7,2
1817,1,110,6.4,3.2
1817,1,110,2.4,2.1
1929,1,109,3.3,2.5
1929,1,101,4.3,4.4
1929,2,95,1.4,2
1929,2,108,6.2,6.3
1929,1,118,12,6.5
1929,1,109,2.2,2.7
1929,2,105,2.5,2.2
1929,2,104,5.8,4.7
1929,2,109,4.8,3.8
1929,1,102,5.8,4
1929,2,102,2.5,4.2
1929,2,102,4.4,4.6
1929,2,117,3.4,3.1
1929,1,112,2,1.7
1929,2,109,12,8.4
1929,2,103,3.8,9.2
1929,2,111,3.5,2.1
1929,1,110,5,3.4
1929,2,103,5,3.7
1929,1,108,3.1,3.4
1929,1,101,5,3
1929,1,107,3.1,4.3
1929,2,106,12,10.9
1929,2,109,2.8,2.5
1929,1,107,6.4,5
1929,2,108,4.2,2.8
1929,2,108,5,3.1
1929,2,108,6.4,3.9
1929,1,103,6.2,4.3
1929,2,110,3.5,2.9
1929,2,101,2.8,3.1
1929,2,111,4.9,4.2
1929,2,105,8.2,6.8
1929,2,105,2.4,2.7
1929,2,111,4.9,4
1929,2,103,2.3,2.8
1929,1,103,10.6,4.5
1929,1,101,12,11
1929,1,107,5.8,3.6
1929,1,109,2.9,3
1929,2,113,4.7,3.6
1929,1,112,2.9,3.9
1929,2,103,5.8,3.2
1929,2,102,3.1,2.3
1929,2,106,4.3,5
1929,2,112,2.9,3.3
1929,1,105,2.9,2.9
1929,2,114,4.8,3.9
1929,1,103,2.9,3.8
1929,1,116,2.9,2
1929,1,101,3.5,2.7
1929,2,114,4.5,6.2
1929,2,103,1.9,1.7
1929,1,108,3.9,4.9
1929,2,112,2.7,2.7
1929,2,106,4.9,6
1929,1,107,3.3,4.4
1929,2,107,4.9,3.4
1929,2,98,7.8,4.7
1929,1,108,4.1,3.3
1929,2,114,6.4,7.5
1929,2,110,6.4,4.2
1929,2,116,4.7,3
1929,2,114,4.6,3.3
1929,2,105,2.7,2.9
1929,1,102,4.6,11
1929,1,101,3.4,4.3
1929,2,103,3.9,6.2
1929,1,109,2.8,4
1929,2,111,12,3.3
1929,1,110,9.2,4.2
1929,1,110,3.9,3.8
1929,1,109,2.5,3.1
1929,1,102,8.2,11
1929,2,106,2.6,3.3
1929,1,112,2,2.5
1929,2,122,2.7,2.5
1929,2,107,6.4,3.3
1929,1,101,3.3,4.4
1929,2,107,5.4,4.7
1929,1,106,3.4,3.9
1929,2,112,6.4,9.3
1929,2,101,4.9,3.4
1929,1,109,10.6,4.7
1929,2,107,6.4,2.6
1929,2,106,3.8,3.6
1929,1,109,4.1,4.5
1929,2,110,1.9,1.4
1939,2,106,2.8,4.3
1939,2,104,2.5,2.6
1939,2,108,2.5,1.9
1939,2,108,1.7,1.8
1939,2,101,1.8,2.5
1939,2,105,3,2.9
1939,1,109,2.1,3.1
1939,2,111,3.9,3.1
1939,1,111,4.7,4.7
1939,2,110,3.2,6.3
1939,2,103,6.4,3
1939,2,111,12,3.4
1939,1,106,4.5,2.5
1939,1,105,2.7,2.8
1939,1,101,12,2.7
1939,2,105,2.5,2.6
1939,2,97,3.9,3
1939,1,111,3.7,5.4
1939,2,100,3.8,4.3
1939,1,101,2.4,3
1939,2,109,4.7,3.2
1939,2,112,8.2,6.2
1939,2,120,3,3.1
1939,2,112,4.3,4.9
1939,1,104,2,1.5
1939,2,104,4.9,2.5
1939,1,104,3.9,2.8
1939,2,111,2.7,2.9
1939,2,102,2.7,3
1939,2,110,2.9,3
1939,1,107,4.8,6.2
1939,1,102,2.1,2.6
1939,2,104,8.3,4.6
1939,2,112,12,11
1939,2,98,12,11
1939,2,110,3.6,3.6
1939,1,105,7.2,3.4
1939,1,97,10.6,11.2
1943,1,101,4.8,7.5
1943,1,101,2.8,3.5
1943,2,106,4.6,7.5
1943,2,111,5.8,5
1943,2,120,3.5,3.1
1943,1,110,4.8,7.5
1943,2,106,8.2,7.5
1943,1,108,3.6,4.6
1943,1,113,6.4,7.5
1943,2,110,6.4,11.2
1943,2,107,4.5,5.2
1943,2,102,3.3,2.1
1943,2,106,3.3,4
1943,1,111,3,2
1943,1,101,3.5,4
1943,1,108,10.6,10.9
1943,1,102,2.4,3.1
1943,2,110,2.8,4
1943,1,110,3.9,2.8
1943,2,104,1,2.4
1943,1,105,2.8,6.2
1943,1,109,1.9,2.9
1943,2,103,5.8,5
1943,2,112,2.6,2.3
1943,2,103,3.1,2.9
1943,1,106,6.4,5
1943,2,101,4.3,3.9
1943,1,103,2.7,3.6
1943,1,102,4.9,3.8
1943,1,105,3.7,4.3
1943,2,107,4.6,3
1943,2,112,1.1,2.4
1943,1,112,2.9,2.5
1943,1,100,2.3,3.2
1949,1,111,4.9,8.2
1949,1,113,1.4,1.8
1949,2,118,2.8,2.2
1949,1,109,1.4,1.5
1949,2,110,0.9,2.1
1949,2,111,12,4
1949,1,108,3.3,5.2
1949,2,103,2.8,3.5
1949,2,106,3.5,3.5
1949,2,103,2.7,3.6
1949,2,108,4.9,6.2
1949,1,108,3.7,4.2
1949,2,112,3.6,4.5
1949,2,105,3,1.8
1949,1,112,3.1,3.9
1949,1,104,5.8,6.8
1949,1,97,6.4,7.4
1949,2,112,1.9,2.7
1949,1,106,3.1,2.1
1949,2,112,2,2.6
1949,2,101,4.5,3.7
1949,1,112,4.4,5
1949,1,110,6.4,4.4
1949,2,101,4.9,7.5
1949,1,111,4.4,3
1949,1,110,5.2,5
1949,2,102,4.2,2.4
1949,2,104,1.3,1.8
1949,2,107,3.6,6.7
1949,2,112,2.8,2.7
1949,2,102,1.6,2.3
1949,1,108,4.7,6.2
1949,2,112,3.1,2.6
1949,2,108,3.6,4.2
1949,1,108,3.1,4.3
1949,1,109,6.4,8.2
1949,1,105,2.4,2.4
1949,1,112,4.2,5.5
1949,1,115,1.9,1.9
1949,2,112,3,3.4
1949,2,112,2.4,2.3
1949,2,109,3.4,4
1949,2,116,1.3,1.8
1949,1,122,2.4,2.4
1949,1,103,4.6,4.2
1953,1,103,2.9,3.9
1953,1,108,3.7,5
1953,1,105,2.9,3.1
1953,2,105,2.7,3.7
1953,1,101,5.2,6.4
1953,2,102,3.1,2.5
1953,2,111,2.7,4
1953,2,111,5.2,6.2
1953,1,108,3.2,6.2
1953,2,106,2.5,2.5
1953,1,107,2.1,2.8
1953,2,108,4.9,8.4
1953,1,106,3.1,3.7
1953,1,107,6.4,4.2
1953,2,105,2.9,4.4
1953,1,105,12,5.7
1953,2,108,5.8,5.4
1953,2,101,2.8,3.4
1953,1,111,9.2,7.5
1953,2,105,4.4,8.2
1953,2,106,2.4,2.9
1953,1,110,3.3,10.9
1953,1,106,3.5,3.7
1953,2,111,3.5,3.8
1953,1,106,3.9,8.2
1953,2,104,2.7,2.7
1953,1,110,6.4,11
1953,2,106,8.2,5
1953,2,103,2.1,2.2
1953,1,108,3.2,3
1953,1,105,5,3.7
1953,2,102,1.9,2
1953,1,103,12,11.2
1953,2,107,6.4,6.7
1953,2,110,12,4.7
1953,1,105,4,4.1
1953,2,102,2.6,3
1953,1,112,4.8,4.3
1953,2,106,3.9,4.3
1953,1,107,4.3,4.4
1953,1,104,2.4,3
1953,2,106,3,3.5
1953,1,104,4.3,5
1953,1,112,3.9,5.2
1953,2,98,2.5,2.2
1953,2,109,4,3.7
1953,2,101,4.5,3.1
1953,2,108,3.9,2.4
1953,1,109,5,3
1953,2,110,6.4,3.1
1953,1,103,3.2,3.1
1953,2,101,5.4,4
1953,1,106,4,3.6
1953,1,109,4.9,4.2
1953,1,105,4.4,3.1
1953,1,112,8.3,4.7
1953,1,109,5.8,5.2
1953,1,110,3.9,6.7
1953,2,100,2.1,4.3
1953,1,103,2.5,1.3
1953,2,106,4.3,4.9
1953,1,106,3.9,3.3
1955,2,108,4.7,4.6
1955,2,107,2.9,9.3
1955,1,104,6.4,11.2
1955,1,103,6.4,7.5
1955,1,101,2.2,3
1955,2,106,4.9,6.8
1955,1,107,5.8,4.9
1955,2,109,4.4,4.9
1955,2,110,12,2.7
1955,1,101,3.5,2.7
1955,2,112,12,11.2
1955,2,102,2.8,2.9
1955,2,105,6.4,4
1955,2,108,1,1.8
1955,1,109,2.5,3.4
1955,1,103,4.2,3.2
1955,2,100,4.2,3.2
1955,1,101,3.2,3.6
1955,1,108,7.8,4.3
1955,1,100,3,3.9
1955,1,103,3.3,2.8
1955,2,111,12,11.2
1955,2,105,3.5,3.2
1955,1,107,4.3,2.4
1955,1,108,2.3,3.7
1955,2,112,6.4,11.2
1955,1,101,5,11
1955,2,101,3.8,3.7
1955,1,112,4.8,6.5
1955,2,112,12,8.4
1955,1,103,3.7,3.9
1955,2,105,3.8,6.3
1955,1,107,4.6,3.6
1955,2,105,3.6,3.5
1955,1,102,4.9,7.5
1955,2,112,4.3,4
1955,1,106,12,5
1955,1,101,4.8,3.3
1955,2,115,7.3,5
1955,2,101,4.7,5
1955,1,106,6.4,6.7
1955,1,111,4.3,6.7
1955,1,109,4.3,11.2
1955,2,105,5.8,8
1955,2,114,3.6,3.7
1955,2,109,6.2,3.3
1955,2,110,8.7,11
1955,1,100,3.1,2.9
1955,1,107,6.4,3
1955,2,109,3.3,2.7
1955,1,101,12,3.3
1955,1,105,3.1,3
1955,1,105,4.1,3.1
1955,2,105,3.3,2.4
1955,1,105,12,6.2
1955,2,109,3.6,3.1
1955,1,100,8.2,5.5
1955,1,101,4.1,4.2
1955,2,101,8.2,4.9
1955,2,108,4.7,7.5
1955,1,104,3.9,3.9
1955,1,108,8.3,4.5
1955,1,110,3.6,3.4
1955,1,110,2.4,4.3
1955,2,111,4,4.2
1955,1,105,5,4.4
1955,1,105,2.2,3.1
1955,2,109,4.9,6.2
1955,1,110,2.6,2.5
1955,2,114,12,5.8
1955,2,106,3.3,2.8
1955,2,102,3.2,2.5
1955,2,111,3.5,2.9
1955,1,109,3.3,4.3
1955,1,110,3,3.1
1955,2,103,2.9,3.3
1955,2,101,3.8,3
1955,2,105,3.1,4.2
1955,1,108,4,3.6
1955,2,112,4.3,9.2
1955,1,106,3.5,4.6
1955,1,109,6.4,5
1955,2,108,3.3,3.1
1955,2,117,3.5,5
1957,2,106,4.8,4.2
1957,2,104,3.9,4.9
1957,2,105,8.2,7.5
1957,1,99,3.8,7.5
1957,2,101,4.4,3
1957,2,115,1,2.2
1957,2,107,6.4,7.4
1957,1,110,4.4,2.9
1957,1,113,5.8,4.6
1957,2,101,2.1,2.2
1957,2,99,4,3.2
1957,2,112,8.2,5.4
1957,1,109,4.4,3.6
1957,1,101,3.7,4.2
1957,1,102,2,1.8
1957,2,101,4.9,3.4
1957,2,103,1.9,2.9
1957,2,108,4.5,2.3
1957,1,112,1.9,1.8
1957,2,109,10.6,6.7
1957,1,112,2.9,3.8
1957,1,112,5.8,7.5
1957,1,97,4.2,3.5
1957,2,101,3.6,3
1957,1,115,3.6,4.3
1957,2,110,2.1,1.7
1957,1,105,3.8,2.4
1957,1,104,3.3,3.7
1957,2,108,0.8,1.2
1957,2,113,3.1,3.4
1957,2,98,3.6,3
1957,2,103,2.9,3.6
1957,2,108,3.7,8.9
1957,2,108,2.8,3
1957,1,106,2.9,4.8
1957,1,101,4.3,4
1957,2,102,2.1,3.5
1957,1,109,2.9,4.1
1957,1,101,6.4,2.8
1957,1,111,3.2,3.3
1957,1,102,3.1,6.7
1957,1,110,5.8,5.1
1957,1,104,4.5,5.4
1957,1,111,2,3.4
1957,1,109,8.2,3.3
1957,1,103,2.3,2.4
1957,1,101,3.1,4.4
1957,2,108,3,2.8
1957,2,103,4,2.7
1957,1,109,3.9,3.6
1957,2,106,10.6,6.2
1957,2,103,6.6,11.2
1957,1,113,2.6,3.1
1957,2,101,3.7,3
1957,2,101,2,2.6
1957,2,102,4.9,2.9
1957,2,101,3.3,3.1
1957,1,99,7.3,5.5
1957,1,103,2.1,2.4
1957,2,101,3.7,4.4
1957,2,105,1.6,2.6
1957,1,101,4.4,7.2
1957,1,103,1.9,2.5
1957,2,102,4.4,3.3
1957,2,103,2.4,2.2
1957,1,106,4.4,11.2
1957,1,112,3,4.2
1957,1,109,5.4,4.3
1957,1,109,7.6,3.3
1957,1,109,12,5.5
1957,2,101,5,11.2
1957,1,110,12,3.8
1957,1,105,6.4,5.4
1957,2,117,4.5,2.4
1957,1,109,3.2,4.3
1957,1,121,2.4,1.9
1961,1,110,12,3.6
1961,2,108,2.1,2.2
1961,2,112,4.3,3.5
1961,1,103,2.4,2.7
1961,2,101,3.2,3.8
1961,2,116,2.8,2.7
1961,2,98,8.3,4.8
1961,1,108,2.4,2.5
1961,2,102,2.7,3.4
1961,1,101,3.4,4.6
1961,1,100,6.4,2.8
1961,1,105,3.3,2.9
1961,1,104,4.3,3.9
1961,1,106,3.3,4.2
1961,2,103,4.9,4.4
1961,2,112,2.9,2.8
1961,1,100,4.1,4.8
1961,1,101,3.7,5.2
1961,2,101,3.8,3.7
1961,1,106,3,3.6
1961,2,108,4.9,2.9
1961,1,108,2.2,3.8
1961,2,105,4.3,6.2
1961,2,108,2.9,3
1961,2,108,2,3.8
1961,2,115,3.3,2.4
1961,1,107,10.6,4.5
1961,1,105,6.4,6.2
1961,2,103,1.7,2.8
1961,1,108,12,6.8
1961,1,113,3.9,3.3
1961,2,103,3.3,3.9
1961,2,106,4.3,2.4
1961,1,110,3.3,2.2
1961,2,106,4.8,3.5
1961,1,111,2.7,2.5
1961,2,103,2.9,4.6
1961,1,111,2.9,3.3
1961,1,106,2.8,2.3
1961,1,109,3.7,3.3
1961,2,111,4,4.2
1961,2,108,3.5,6.3
1961,1,110,2.8,3.7
1961,2,110,6.4,6.7
1961,1,103,3,3.2
1961,1,111,6.4,2.8
1961,2,105,8.3,6.9
1961,1,111,3.8,2.7
1961,1,112,4.1,5.4
1961,1,111,6.4,4.3
1961,1,106,2.9,3.4
1961,1,111,5,3.3
1961,2,106,3.7,3.9
1961,1,116,3.7,3
1961,2,112,3.9,3.8
1961,2,123,2,3.5
1961,1,101,6.4,8.2
1970,1,99,2.1,2.8
1970,2,107,2.9,2.5
1970,1,111,3.7,4
1970,2,105,2.1,0.9
1970,1,106,2.9,2.3
1970,1,103,3.1,2.3
1970,1,111,3.1,3.5
1970,2,108,3.3,2.4
1970,2,104,3,3.9
1970,2,112,0,1.1
1970,2,104,4.6,2.9
1970,1,109,1.8,1.3
1970,2,95,3.5,4.9
1970,2,99,4.2,3
1970,2,105,4.5,11
1970,1,102,3.1,2.9
1970,2,109,3.1,4.8
1970,1,102,3.3,2.4
1970,2,107,3.2,2.9
1970,2,101,2.6,2.4
